,data_collected_date,channel_id,reply_id,reply_authorDisplayName,reply_textDisplay,reply_textOriginal,reply_parentId,reply_canRate,reply_likeCount,reply_publishedAt_datetime,reply_textDisplay_sentiment
301,2024-10-26 14:36:18.170462,UCa1d9ZXVMU0BZQRXZHt8Cpw,UgwGI1sfvPxVu97-wyh4AaABAg.A8WdwMWaJwQA8dR8wQm2L8,@smt7400,好似劉細良咁喎,好似劉細良咁喎,UgwGI1sfvPxVu97-wyh4AaABAg,1,1,2024-09-21 07:25:06,NEGATIVE
302,2024-10-26 14:36:23.244006,UCa1d9ZXVMU0BZQRXZHt8Cpw,Ugy3m4099EvUGLiP3L54AaABAg.A8qD52NCEKeA8rHm9e3nYA,@sonofjohnson,資料搜集足，攞景角度靓，讚👍🏼,資料搜集足，攞景角度靓，讚👍🏼,Ugy3m4099EvUGLiP3L54AaABAg,1,2,2024-09-26 16:32:35,NEGATIVE
303,2024-10-26 14:36:23.925109,UCa1d9ZXVMU0BZQRXZHt8Cpw,Ugy3m4099EvUGLiP3L54AaABAg.A8qD52NCEKeA8v2OXKLho3,@ffddabc104,大沼澤,大沼澤,Ugy3m4099EvUGLiP3L54AaABAg,1,0,2024-09-28 03:35:07,NEGATIVE
304,2024-10-26 14:36:24.570795,UCa1d9ZXVMU0BZQRXZHt8Cpw,Ugy3m4099EvUGLiP3L54AaABAg.A8qD52NCEKeA9mW_nmJHel,@peterfranchk,thank you for doing this piece for us!,thank you for doing this piece for us!,Ugy3m4099EvUGLiP3L54AaABAg,1,0,2024-10-19 16:37:10,POSITIVE
305,2024-10-26 14:36:40.600448,UCa1d9ZXVMU0BZQRXZHt8Cpw,UgyviZeY5sA8BWU4ViJ4AaABAg.A930OAntGtKA94sDbTm62k,@douglasho8392,wow! anywhere to find more information or photos?,wow! anywhere to find more information or photos?,UgyviZeY5sA8BWU4ViJ4AaABAg,1,0,2024-10-02 08:29:09,POSITIVE
306,2024-10-26 14:36:41.292443,UCa1d9ZXVMU0BZQRXZHt8Cpw,UgyviZeY5sA8BWU4ViJ4AaABAg.A930OAntGtKA957eQ8Jpom,@atthemomentfilmmaker684,@@douglasho8392 you may visit mss website and to refer to school life video mentioning moving to the present location in Oct 1957.,@@douglasho8392 you may visit mss website and to refer to school life video mentioning moving to the present location in Oct 1957.,UgyviZeY5sA8BWU4ViJ4AaABAg,1,1,2024-10-02 10:52:45,NEGATIVE
307,2024-10-26 14:36:54.038054,UCa1d9ZXVMU0BZQRXZHt8Cpw,UgxoJWy1it6uBlugbb94AaABAg.A8x_CyS0wNkA8x_JAB5XMg,@DCfirstlove,家族,家族,UgxoJWy1it6uBlugbb94AaABAg,1,0,2024-09-29 03:09:58,POSITIVE
308,2024-10-26 14:36:54.721987,UCa1d9ZXVMU0BZQRXZHt8Cpw,UgxoJWy1it6uBlugbb94AaABAg.A8x_CyS0wNkA9-CVr_Oia2,@douglasho8392,"Built by 余仁生家族, sold to 鄧肇堅家族","Built by 余仁生家族, sold to 鄧肇堅家族",UgxoJWy1it6uBlugbb94AaABAg,1,1,2024-09-30 03:39:42,NEGATIVE
309,2024-10-26 14:36:57.007781,UCa1d9ZXVMU0BZQRXZHt8Cpw,UgxFcktznizPBIMyTZJ4AaABAg.A8vsPliGyAKA8ypgxxRw4D,@fishman123chan-dz4qf,元朗平原跟香港其他丘陵地形地方又是另一種風貌很多魚塘濕地如南生圍風景開揚後海灣又有養蠔業,元朗平原跟香港其他丘陵地形地方又是另一種風貌很多魚塘濕地如南生圍風景開揚後海灣又有養蠔業,UgxFcktznizPBIMyTZJ4AaABAg,1,1,2024-09-29 14:52:24,NEGATIVE
310,2024-10-26 14:36:59.277822,UCa1d9ZXVMU0BZQRXZHt8Cpw,UgywFLR-V5f436I_jh94AaABAg.A8v4qEGRojoA8wGW1LMtaU,@kunpeng768,"古典既審美,推崇既係平淡,自然,中庸呢D價值觀<br>好既生活,係恰到好處,歲月靜好,君子之交淡如水<br><br>家下既價值觀,係唯物,進步,極端<br>一樣野如果係好既,就應該有PLUS版,更貴更好更進步<br>好既生活就是係加速,更多更快更強","古典既審美,推崇既係平淡,自然,中庸呢D價值觀
好既生活,係恰到好處,歲月靜好,君子之交淡如水

家下既價值觀,係唯物,進步,極端
一樣野如果係好既,就應該有PLUS版,更貴更好更進步
好既生活就是係加速,更多更快更強",UgywFLR-V5f436I_jh94AaABAg,1,3,2024-09-28 14:57:43,NEGATIVE
311,2024-10-26 14:37:02.211984,UCa1d9ZXVMU0BZQRXZHt8Cpw,UgyBDYjHdBotLIrRwoJ4AaABAg.A8uHeAfe72JA99r6EfU4qf,@scaatony,嗰種感覺係融入咗去條片度❤❤,嗰種感覺係融入咗去條片度❤❤,UgyBDYjHdBotLIrRwoJ4AaABAg,1,1,2024-10-04 06:55:36,NEGATIVE
312,2024-10-26 14:37:07.893965,UCa1d9ZXVMU0BZQRXZHt8Cpw,UgyQt7ucMQXtRgqrbMx4AaABAg.A8gtn8fYd9mA8h98L4Fjy5,@wongks9556,其實香港自己慢慢改變緊馬路嘅使用方法。早期冇咁多車，同埋行車速度冇咁快，所以絕大部分嘅使用方法都好模糊。後來現代氣油車輛增加就實施行車優先，行車路要闊同多行車線，行人路就偏窄，甚至路人行唔到就用隧道代替。再到現代就參考日本行人優先嘅概念，考慮行人路要闊，要夠時間過等等。<br>咁樣講完可能大家都會留意一下平時行開嘅路有冇闊到🤣,"其實香港自己慢慢改變緊馬路嘅使用方法。早期冇咁多車，同埋行車速度冇咁快，所以絕大部分嘅使用方法都好模糊。後來現代氣油車輛增加就實施行車優先，行車路要闊同多行車線，行人路就偏窄，甚至路人行唔到就用隧道代替。再到現代就參考日本行人優先嘅概念，考慮行人路要闊，要夠時間過等等。
咁樣講完可能大家都會留意一下平時行開嘅路有冇闊到🤣",UgyQt7ucMQXtRgqrbMx4AaABAg,1,1,2024-09-22 18:04:42,NEGATIVE
313,2024-10-26 14:37:08.683199,UCa1d9ZXVMU0BZQRXZHt8Cpw,UgyQt7ucMQXtRgqrbMx4AaABAg.A8gtn8fYd9mA8jZCGXNzfo,@leolc6351,睇完諗起喺土瓜灣天光道/常盛街交匯路口(近鄧鏡波學校)有款 好特別嘅莫里遜燈，可惜冇乜保養積晒灰喺上面，仲有齊 regular 莫里遜燈 同 兩款反光板。另外見過莫里遜燈雖被撞倒，之後兩三日夜晚未趕及維修都仲打橫喺地下卻發緊光、好強靭！,睇完諗起喺土瓜灣天光道/常盛街交匯路口(近鄧鏡波學校)有款 好特別嘅莫里遜燈，可惜冇乜保養積晒灰喺上面，仲有齊 regular 莫里遜燈 同 兩款反光板。另外見過莫里遜燈雖被撞倒，之後兩三日夜晚未趕及維修都仲打橫喺地下卻發緊光、好強靭！,UgyQt7ucMQXtRgqrbMx4AaABAg,1,0,2024-09-23 16:30:55,NEGATIVE
314,2024-10-26 14:37:30.519873,UCa1d9ZXVMU0BZQRXZHt8Cpw,UgyV9NcYlj8of054dg54AaABAg.A8nZzeyauORA9Sl8RdEtC8,@jonarthritiskwanhc,其實香港可以學日本，只會喺綠燈著嘅時候有倒數，而個倒數器就會喺眨燈嘅時候嘅熄咗，咁咪可以解決衝燈問題囉。,其實香港可以學日本，只會喺綠燈著嘅時候有倒數，而個倒數器就會喺眨燈嘅時候嘅熄咗，咁咪可以解決衝燈問題囉。,UgyV9NcYlj8of054dg54AaABAg,1,0,2024-10-11 15:09:03,NEGATIVE
315,2024-10-26 14:38:05.059452,UCTxyBu9VWUq5LXezXwy_SGg,UgwrFAk8veyE0xpqsWZ4AaABAg.A7ua2hai85mA7uaniJDge-,@ScintillatingChan,你又中毒,你又中毒,UgwrFAk8veyE0xpqsWZ4AaABAg,1,0,2024-09-03 02:53:53,NEGATIVE
316,2024-10-26 14:38:37.439101,UCCNjCOnlE0anpSqEQECmJIg,UgydDmwjmh31BA6p6FF4AaABAg.A8cjqt8702zA8cjriYlDNv,@最強戰場職業玩家開玩,我是香港人,我是香港人,UgydDmwjmh31BA6p6FF4AaABAg,1,0,2024-09-21 00:58:09,NEGATIVE
317,2024-10-26 14:39:06.195756,UCCNjCOnlE0anpSqEQECmJIg,Ugwx7IFydggFdN0gKRd4AaABAg.A78fPKbNYtjA7A5TaEeI3P,@joeimck,金鐘的香格里拉還可以，九龍的殘殘舊舊房間價錢都係4星級別,金鐘的香格里拉還可以，九龍的殘殘舊舊房間價錢都係4星級別,Ugwx7IFydggFdN0gKRd4AaABAg,1,0,2024-08-15 16:07:05,NEGATIVE
318,2024-10-26 14:39:12.867597,UCa1d9ZXVMU0BZQRXZHt8Cpw,Ugy5kgTs7WYaqCM81jl4AaABAg.A9ITFjoeUBvA9nUuYHbObC,@_Tablet,@@kschiu2011 從Natalie 嘅肢體語言，阿Sam講佢發夢喊，佢主動拍背安慰，然後講到自己感興趣時，下意識打阿Sam。而阿Sam都會好關心Natalie講嘅口題時，又有啲相同經歷。Natalie被挑戰時，Natalie望阿Sam嘅反應，佢好期待阿Sam嘅表現。唔一定係情愛關係，但兩個人私下嘅關係一定好好，見到安全感呢樣嘢。,@@kschiu2011 從Natalie 嘅肢體語言，阿Sam講佢發夢喊，佢主動拍背安慰，然後講到自己感興趣時，下意識打阿Sam。而阿Sam都會好關心Natalie講嘅口題時，又有啲相同經歷。Natalie被挑戰時，Natalie望阿Sam嘅反應，佢好期待阿Sam嘅表現。唔一定係情愛關係，但兩個人私下嘅關係一定好好，見到安全感呢樣嘢。,Ugy5kgTs7WYaqCM81jl4AaABAg,1,0,2024-10-20 01:41:45,NEGATIVE
319,2024-10-26 14:39:15.113855,UCa1d9ZXVMU0BZQRXZHt8Cpw,Ugx4GSbx9HsUMTd6PQZ4AaABAg.A9F6r8n99UtA9nVBVi5qD-,@_Tablet,因為你好介懷。唔開心係因為你當時俾左唔開心嘅意義佢，你可以嘗試解晝。,因為你好介懷。唔開心係因為你當時俾左唔開心嘅意義佢，你可以嘗試解晝。,Ugx4GSbx9HsUMTd6PQZ4AaABAg,1,0,2024-10-20 01:44:13,NEGATIVE
320,2024-10-26 14:39:23.631101,UCa1d9ZXVMU0BZQRXZHt8Cpw,UgybyDINifURNQKZwZR4AaABAg.A8X2WU3O7CmA9nVTTp6hA6,@_Tablet,人哋係心理學家，一般來講佢哋會識呢啲心理技巧。,人哋係心理學家，一般來講佢哋會識呢啲心理技巧。,UgybyDINifURNQKZwZR4AaABAg,1,0,2024-10-20 01:46:40,NEGATIVE
321,2024-10-26 14:39:26.170633,UCa1d9ZXVMU0BZQRXZHt8Cpw,Ugyedpllu18fwwuUBk14AaABAg.A8V-BWkbBplA9nV_q7uPWZ,@_Tablet,代表在思考，也在代表佢哋感興趣。,代表在思考，也在代表佢哋感興趣。,Ugyedpllu18fwwuUBk14AaABAg,1,0,2024-10-20 01:47:40,NEGATIVE
322,2024-10-26 14:39:55.962680,UCAlVuubC3GE6kFFeNBEkoUQ,UgxPBHycPQ04xQr8DXV4AaABAg.A9wmRmurmTqA9wqzPUy4Y5,@tommylui1314,人神共憤,人神共憤,UgxPBHycPQ04xQr8DXV4AaABAg,1,0,2024-10-23 16:56:34,POSITIVE
323,2024-10-26 14:40:34.601135,UCDujHU0ghJw0WJt6hUTs5dg,UgwMA-C9V4aorik_zl94AaABAg.A9eBIMFH9oYA9eO8lxNjys,@singantol,Я встревоженного не видел,Я встревоженного не видел,UgwMA-C9V4aorik_zl94AaABAg,1,0,2024-10-16 12:49:30,POSITIVE
324,2024-10-26 14:40:39.323573,UCDujHU0ghJw0WJt6hUTs5dg,UgxujkjaRrPxtk_YgHx4AaABAg.A9NxFPOA3_aA9PVhkg-Fcu,@singantol,Вам кажется,Вам кажется,UgxujkjaRrPxtk_YgHx4AaABAg,1,0,2024-10-10 08:47:44,POSITIVE
325,2024-10-26 14:40:43.791492,UCDujHU0ghJw0WJt6hUTs5dg,UgyOEIT1NW1YxnKiuRZ4AaABAg.A8vCKSoGjfmA8vz-bwzdOC,@singantol,Тоже круто!!,Тоже круто!!,UgyOEIT1NW1YxnKiuRZ4AaABAg,1,1,2024-09-28 12:16:00,POSITIVE
326,2024-10-26 14:40:51.754959,UCDujHU0ghJw0WJt6hUTs5dg,UgxojKAhC0c1p6lpFsd4AaABAg.A8SdIudHCUYA8Sd_JbwrkP,@singantol,Старые видеоролики гляньте,Старые видеоролики гляньте,UgxojKAhC0c1p6lpFsd4AaABAg,1,1,2024-09-16 17:31:33,POSITIVE
327,2024-10-26 14:40:58.543436,UCDujHU0ghJw0WJt6hUTs5dg,UgzU8J1cuSmLUfjTkCV4AaABAg.A8I-RhGOSaOA8IffuT3C_n,@singantol,Мне нормик!!,Мне нормик!!,UgzU8J1cuSmLUfjTkCV4AaABAg,1,1,2024-09-12 20:37:32,POSITIVE
328,2024-10-26 14:40:59.329900,UCDujHU0ghJw0WJt6hUTs5dg,UgzU8J1cuSmLUfjTkCV4AaABAg.A8I-RhGOSaOA8JSbStoe37,@tikki7172,@@singantol это самое главное 🎀,@@singantol это самое главное 🎀,UgzU8J1cuSmLUfjTkCV4AaABAg,1,1,2024-09-13 03:53:50,NEGATIVE
329,2024-10-26 14:41:08.553100,UCDujHU0ghJw0WJt6hUTs5dg,Ugx5DPUL2PngYIZBmBd4AaABAg.A8Av4rmZNtDA8B8MFYHk_9,@singantol,Отдельная,Отдельная,Ugx5DPUL2PngYIZBmBd4AaABAg,1,2,2024-09-09 22:22:56,POSITIVE
330,2024-10-26 14:41:21.651263,UCw2HijSXlJOfDKTdNLuHcoQ,UgyOlCVTFTTLuCJLe414AaABAg.A8noKbNroqgA923mUk-UwT,@YummyOliver,榕記陳皮燒鵝,榕記陳皮燒鵝,UgyOlCVTFTTLuCJLe414AaABAg,1,0,2024-10-01 06:21:11,NEGATIVE
331,2024-10-26 14:41:25.561239,UCw2HijSXlJOfDKTdNLuHcoQ,UgzA1vbihgAuL2w1j354AaABAg.A8EEb46uEzjA8I4fGVSRp8,@YummyOliver,有創意,有創意,UgzA1vbihgAuL2w1j354AaABAg,1,0,2024-09-12 15:05:24,NEGATIVE
332,2024-10-26 14:41:30.669161,UCw2HijSXlJOfDKTdNLuHcoQ,UgysrBkIo0NfeOknVY14AaABAg.A7QV0gfEr3lA7xJuf2cQgB,@vicki9384,You meant..’You get what you pay for!’,You meant..’You get what you pay for!’,UgysrBkIo0NfeOknVY14AaABAg,1,1,2024-09-04 04:15:16,POSITIVE
333,2024-10-26 14:41:32.185742,UCw2HijSXlJOfDKTdNLuHcoQ,Ugy0WkLOpb5rLeCbCJN4AaABAg.A7QHgU9Vvs1A8S0KYvWHYi,@WoonjayMok,你少少歧视中国人。。。你认为你们香港老很有文化？来到我们马来西亚一样甘吵好像没出过国。。。。,你少少歧视中国人。。。你认为你们香港老很有文化？来到我们马来西亚一样甘吵好像没出过国。。。。,Ugy0WkLOpb5rLeCbCJN4AaABAg,1,2,2024-09-16 11:39:53,NEGATIVE
334,2024-10-26 14:41:32.925549,UCw2HijSXlJOfDKTdNLuHcoQ,Ugy0WkLOpb5rLeCbCJN4AaABAg.A7QHgU9Vvs1A8S1dzkZm17,@灣仔顏,@@WoonjayMok 首先我無去過馬拉，亦都完全無諗過去馬拉呢啲咁嘅地方<br>再講吖，馬拉同我嘅留言有乜關係呢，無人阻止你唔滿意當地嘅香港人或事,"@@WoonjayMok 首先我無去過馬拉，亦都完全無諗過去馬拉呢啲咁嘅地方
再講吖，馬拉同我嘅留言有乜關係呢，無人阻止你唔滿意當地嘅香港人或事",Ugy0WkLOpb5rLeCbCJN4AaABAg,1,0,2024-09-16 11:51:24,NEGATIVE
335,2024-10-26 14:41:33.685906,UCw2HijSXlJOfDKTdNLuHcoQ,Ugy0WkLOpb5rLeCbCJN4AaABAg.A7QHgU9Vvs1A8fDldImR2i,@tingng9569,Really? All I know is Hker love to talk about other peoples&#39; mother all the time in the public..Loudly.,Really? All I know is Hker love to talk about other peoples' mother all the time in the public..Loudly.,Ugy0WkLOpb5rLeCbCJN4AaABAg,1,0,2024-09-22 00:06:41,NEGATIVE
336,2024-10-26 14:41:36.313609,UCw2HijSXlJOfDKTdNLuHcoQ,UgwnKbJwZ0Iu-xFJsYJ4AaABAg.A7Lazh2oWl6A7M2WJSGnI4,@YummyOliver,油麻地砵蘭街39-41號,油麻地砵蘭街39-41號,UgwnKbJwZ0Iu-xFJsYJ4AaABAg,1,4,2024-08-20 07:32:07,NEGATIVE
337,2024-10-26 14:41:37.115496,UCw2HijSXlJOfDKTdNLuHcoQ,UgwnKbJwZ0Iu-xFJsYJ4AaABAg.A7Lazh2oWl6A7M3dIcdyvi,@kenvywoo1319,@@YummyOliver <br>Thanks😊,"@@YummyOliver 
Thanks😊",UgwnKbJwZ0Iu-xFJsYJ4AaABAg,1,2,2024-08-20 07:41:57,NEGATIVE
338,2024-10-26 14:41:40.729485,UCw2HijSXlJOfDKTdNLuHcoQ,UgySE6ZcT68L0z2Mkbd4AaABAg.A7JO1zIPzaRA7KIhjTShh2,@YummyOliver,框框聲，鋼水真係超好，可能香港99% 油鷄檔都係用 陳枝記燒臘刀。,框框聲，鋼水真係超好，可能香港99% 油鷄檔都係用 陳枝記燒臘刀。,UgySE6ZcT68L0z2Mkbd4AaABAg,1,5,2024-08-19 15:15:09,NEGATIVE
339,2024-10-26 14:41:41.519870,UCw2HijSXlJOfDKTdNLuHcoQ,UgySE6ZcT68L0z2Mkbd4AaABAg.A7JO1zIPzaRA7Q9_UJnSGE,@Master...deBater,No...he is using a CCK 1201 Kitchen Chopper not a 1501 BBQ Chopper.,No...he is using a CCK 1201 Kitchen Chopper not a 1501 BBQ Chopper.,UgySE6ZcT68L0z2Mkbd4AaABAg,1,2,2024-08-21 21:50:49,NEGATIVE
340,2024-10-26 14:41:42.247150,UCw2HijSXlJOfDKTdNLuHcoQ,UgySE6ZcT68L0z2Mkbd4AaABAg.A7JO1zIPzaRA7xshVr4AMK,@YummyOliver,"@@Master...deBater Wow, really come out a master, haha, awesome.","@@Master...deBater Wow, really come out a master, haha, awesome.",UgySE6ZcT68L0z2Mkbd4AaABAg,1,3,2024-09-04 09:28:03,POSITIVE
341,2024-10-26 14:41:43.803676,UCw2HijSXlJOfDKTdNLuHcoQ,UgyEuDOe8LdKf1Co0KB4AaABAg.A7In6ehqQ2xA7KHrufmx1n,@YummyOliver,出品 刀工 overall都係好,出品 刀工 overall都係好,UgyEuDOe8LdKf1Co0KB4AaABAg,1,2,2024-08-19 15:07:48,NEGATIVE
342,2024-10-26 14:41:47.620900,UCw2HijSXlJOfDKTdNLuHcoQ,UgyH7QZ5wKpSUpDZ7E14AaABAg.A7Fxkrd0SiFA7GOWH9Iw2Q,@happygor7122,三gor好過譚仔 好多。,三gor好過譚仔 好多。,UgyH7QZ5wKpSUpDZ7E14AaABAg,1,2,2024-08-18 02:48:55,NEGATIVE
343,2024-10-26 14:41:48.374597,UCw2HijSXlJOfDKTdNLuHcoQ,UgyH7QZ5wKpSUpDZ7E14AaABAg.A7Fxkrd0SiFA7HtiKAD3SR,@冬雪-g7d,我兩次去同一間譚仔都有條頭髮喺度，以後都吾去喇，嘔心，,我兩次去同一間譚仔都有條頭髮喺度，以後都吾去喇，嘔心，,UgyH7QZ5wKpSUpDZ7E14AaABAg,1,2,2024-08-18 16:49:33,NEGATIVE
344,2024-10-26 14:41:49.125520,UCw2HijSXlJOfDKTdNLuHcoQ,UgyH7QZ5wKpSUpDZ7E14AaABAg.A7Fxkrd0SiFA7KIRrG6NnE,@YummyOliver,@@冬雪-g7d 譚仔 三哥 兩大米綫巨頭  2017 年被東利多株式會社收購后，應該推行日本既標準化模式，理論上出品應該相對穩定🤔。,@@冬雪-g7d 譚仔 三哥 兩大米綫巨頭  2017 年被東利多株式會社收購后，應該推行日本既標準化模式，理論上出品應該相對穩定🤔。,UgyH7QZ5wKpSUpDZ7E14AaABAg,1,0,2024-08-19 15:12:51,NEGATIVE
345,2024-10-26 14:41:50.641181,UCw2HijSXlJOfDKTdNLuHcoQ,UgyjBUEAyxJ-d0TYw994AaABAg.A7EZWHTWblQA7MmW_fjAri,@kookoo7786,好似盐焗鸡一样你一舊我一舊，好快凑够一碟头饭卖,好似盐焗鸡一样你一舊我一舊，好快凑够一碟头饭卖,UgyjBUEAyxJ-d0TYw994AaABAg,1,1,2024-08-20 14:22:51,NEGATIVE
346,2024-10-26 14:41:52.255272,UCw2HijSXlJOfDKTdNLuHcoQ,UgwuLuN-fAXbFVsM_6Z4AaABAg.A7ENUm237LzA7EVw7A-oaf,@YummyOliver,油麻地 砵蘭街39-41號 順好樓,油麻地 砵蘭街39-41號 順好樓,UgwuLuN-fAXbFVsM_6Z4AaABAg,1,3,2024-08-17 09:15:16,NEGATIVE
347,2024-10-26 14:41:53.848877,UCw2HijSXlJOfDKTdNLuHcoQ,UgzcsqEUeDiypEmw5aJ4AaABAg.A7Cfk5cpevrA7Jodi8-3wZ,@安心-t6c,我係深井食過又熱又脆皮。,我係深井食過又熱又脆皮。,UgzcsqEUeDiypEmw5aJ4AaABAg,1,3,2024-08-19 10:43:43,NEGATIVE
348,2024-10-26 14:41:56.272241,UCw2HijSXlJOfDKTdNLuHcoQ,UgxMQJKBsJvrkG3taAx4AaABAg.A7AHcban2JIA7CVq3zkW5f,@man-kitli1572,喺前面加番「垃圾」兩個字吖，唔該。,喺前面加番「垃圾」兩個字吖，唔該。,UgxMQJKBsJvrkG3taAx4AaABAg,1,3,2024-08-16 14:35:58,NEGATIVE
349,2024-10-26 14:41:56.982973,UCw2HijSXlJOfDKTdNLuHcoQ,UgxMQJKBsJvrkG3taAx4AaABAg.A7AHcban2JIA8f1fajcuxT,@ThomasYim-fv3ck,"​@@man-kitli1572<a href=""https://www.youtube.com/watch?v=NAR5qgCrPGc&amp;t=492"">8:12</a> 啱聽！！拍出嚟實正啦，唔係點有水魚落搭呀？！仲有俾呢班友吹到天上有地下無，而且又有米西蓮九噏，想唔多傻L幫襯都唔得啦！！🤬🖕",​@@man-kitli15728:12 啱聽！！拍出嚟實正啦，唔係點有水魚落搭呀？！仲有俾呢班友吹到天上有地下無，而且又有米西蓮九噏，想唔多傻L幫襯都唔得啦！！🤬🖕,UgxMQJKBsJvrkG3taAx4AaABAg,1,1,2024-09-21 22:21:00,NEGATIVE
350,2024-10-26 14:41:58.656017,UCw2HijSXlJOfDKTdNLuHcoQ,UgwruaPrD4N3iv1_5v94AaABAg.A79Vm4JVu_mA79t9FPF-DL,@YummyOliver,灣仔係榕哥陳皮燒鵝，呢間係榕記陳皮燒鵝,灣仔係榕哥陳皮燒鵝，呢間係榕記陳皮燒鵝,UgwruaPrD4N3iv1_5v94AaABAg,1,0,2024-08-15 14:10:42,NEGATIVE
351,2024-10-26 14:42:00.150403,UCw2HijSXlJOfDKTdNLuHcoQ,UgwhQ8bYuLkRD5aeB954AaABAg.A79VZKfgdnbA79tC-RsKf5,@YummyOliver,唔同,唔同,UgwhQ8bYuLkRD5aeB954AaABAg,1,0,2024-08-15 14:11:05,POSITIVE
352,2024-10-26 14:42:01.600546,UCw2HijSXlJOfDKTdNLuHcoQ,UgwtaUqZuNs7vyKRCJh4AaABAg.A79TgdzY7WoA79lnho1Sx5,@aabc4852,咁你要上國內食，全港都無活鵝。,咁你要上國內食，全港都無活鵝。,UgwtaUqZuNs7vyKRCJh4AaABAg,1,5,2024-08-15 13:06:28,NEGATIVE
353,2024-10-26 14:42:02.312417,UCw2HijSXlJOfDKTdNLuHcoQ,UgwtaUqZuNs7vyKRCJh4AaABAg.A79TgdzY7WoA79tNJ7lJLe,@YummyOliver,香港做鵝屠宰係好高難度既事。,香港做鵝屠宰係好高難度既事。,UgwtaUqZuNs7vyKRCJh4AaABAg,1,2,2024-08-15 14:12:38,NEGATIVE
354,2024-10-26 14:42:03.017528,UCw2HijSXlJOfDKTdNLuHcoQ,UgwtaUqZuNs7vyKRCJh4AaABAg.A79TgdzY7WoA79uPWl7RUE,@aabc4852,@@YummyOliver 咁雞又可以，事在人為。,@@YummyOliver 咁雞又可以，事在人為。,UgwtaUqZuNs7vyKRCJh4AaABAg,1,1,2024-08-15 14:21:40,NEGATIVE
355,2024-10-26 14:42:03.673803,UCw2HijSXlJOfDKTdNLuHcoQ,UgwtaUqZuNs7vyKRCJh4AaABAg.A79TgdzY7WoA79umwsDlaT,@yoho7364,​@@aabc4852 可能要寫提議比特首👍,​@@aabc4852 可能要寫提議比特首👍,UgwtaUqZuNs7vyKRCJh4AaABAg,1,2,2024-08-15 14:25:00,NEGATIVE
356,2024-10-26 14:42:04.313629,UCw2HijSXlJOfDKTdNLuHcoQ,UgwtaUqZuNs7vyKRCJh4AaABAg.A79TgdzY7WoA79vLQGDG67,@Aaron-wk8ls,@@aabc4852 风干的时间差不多24小时，足以可以国内杀好，然后用冷藏车运过来，跟国内无区别，只系价格会高一点,@@aabc4852 风干的时间差不多24小时，足以可以国内杀好，然后用冷藏车运过来，跟国内无区别，只系价格会高一点,UgwtaUqZuNs7vyKRCJh4AaABAg,1,3,2024-08-15 14:29:51,NEGATIVE
357,2024-10-26 14:42:04.993229,UCw2HijSXlJOfDKTdNLuHcoQ,UgwtaUqZuNs7vyKRCJh4AaABAg.A79TgdzY7WoA7B6mgy3S7j,@happygor7122,雞啲毛2分鐘都拔曬啦，啲鵝鴨毛20分鐘都未必拔得曬​😂@@aabc4852,雞啲毛2分鐘都拔曬啦，啲鵝鴨毛20分鐘都未必拔得曬​😂@@aabc4852,UgwtaUqZuNs7vyKRCJh4AaABAg,1,1,2024-08-16 01:37:48,NEGATIVE
358,2024-10-26 14:42:05.684669,UCw2HijSXlJOfDKTdNLuHcoQ,UgwtaUqZuNs7vyKRCJh4AaABAg.A79TgdzY7WoA7JkhWT2pXP,@安心-t6c,不過燒味係香港整得好食過大6，大6就真係平。,不過燒味係香港整得好食過大6，大6就真係平。,UgwtaUqZuNs7vyKRCJh4AaABAg,1,2,2024-08-19 10:09:17,NEGATIVE
359,2024-10-26 14:42:06.625331,UCw2HijSXlJOfDKTdNLuHcoQ,UgwtaUqZuNs7vyKRCJh4AaABAg.A79TgdzY7WoA7KJdMTCY87,@YummyOliver,@@安心-t6c 大6 好多 燒鵝 燒豬 都係 五香粉味，港人食吾慣。整體燒味水平，香港燒味應該係世一，多得 全港燒味師傅 默默耕耘，業界百家爭鳴，美食天堂兵器榜上 香港燒味 做榜首都唔過分。,@@安心-t6c 大6 好多 燒鵝 燒豬 都係 五香粉味，港人食吾慣。整體燒味水平，香港燒味應該係世一，多得 全港燒味師傅 默默耕耘，業界百家爭鳴，美食天堂兵器榜上 香港燒味 做榜首都唔過分。,UgwtaUqZuNs7vyKRCJh4AaABAg,1,4,2024-08-19 15:23:17,NEGATIVE
360,2024-10-26 14:42:09.179921,UCw2HijSXlJOfDKTdNLuHcoQ,UgyD4dUf0ljglY3nkrl4AaABAg.A79Nfxd7IVQA79m57-8IyY,@aabc4852,一來佢D鵝細隻，似鸭Size，其次佢斬得太精，一個上装得幾舊。,一來佢D鵝細隻，似鸭Size，其次佢斬得太精，一個上装得幾舊。,UgyD4dUf0ljglY3nkrl4AaABAg,1,2,2024-08-15 13:08:59,NEGATIVE
361,2024-10-26 14:42:10.815730,UCw2HijSXlJOfDKTdNLuHcoQ,UgwMsTtUKOPdtzUKGUx4AaABAg.A78dIIHErahA78xiwZ_a8r,@YummyOliver,"<a href=""http://www.youtube.com/results?search_query=%23%E6%B2%B9%E9%BA%BB%E5%9C%B0%E7%A0%B5%E8%98%AD%E8%A1%9739"">#油麻地砵蘭街39</a>-41號 順好樓 Welcome",#油麻地砵蘭街39-41號 順好樓 Welcome,UgwMsTtUKOPdtzUKGUx4AaABAg,1,2,2024-08-15 05:31:26,POSITIVE
